institutionCode,collectionCode,locationID,recordedBy,verbatimEventDate,continent,country,stateProvince,county,fieldNumber,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,stratGroup,stratFormation,stratMember,stratBed,bioZone,lithology
CASG,Fossil,66649,Allan P Bennison,,North America,USA,California,Stanislaus,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66650,AI Gregersen | RW Burger,,North America,USA,California,Tehama,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66652,RH Palmer,Dec 1921,North America,Mexico,"Jalisco
",,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Cenomanian,Cenomanian,,,,,,
CASG,Fossil,66654,RH Palmer,Aug 1922,North America,Mexico,Jalisco,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,,,,,
CASG,Fossil,66656,,,North America,Mexico,"Jalisco
",,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,,,,,
CASG,Fossil,66657,RH Palmer,Jan 1924,North America,Mexico,"
Puebla",,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,,,,,
CASG,Fossil,66658,RH Palmer,Dec 1921,North America,Mexico,"Colima
",,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Cenomanian,Cenomanian,,,,,,
CASG,Fossil,66659,,,North America,USA,California,Stanislaus,,,,,,,,,,,,,,,
CASG,Fossil,66660,CV Ziegler et al,1976,North America,USA,California,Marin,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Cruz Mudstone,,,,
CASG,Fossil,66664,American Museum,,,France,,,198/1352,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Toarcian,Toarcian,,,,,,
CASG,Fossil,66665,,,,Germany,Baden-Wurttemberg,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Sinemurian,Sinemurian,,,,,,
CASG,Fossil,66666,,,,France,Calvados,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Bajocian,Bajocian,,,,,,
CASG,Fossil,66667,H Ashauer,,,Germany,,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Liassic,Liassic,,Liassic,,,,
CASG,Fossil,66668,,,,,,,R-145,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66670,H Ashauer,,,Germany,Baden-Wurttemberg,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66671,SW Muller,,,Germany,,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Liassic,Liassic,,Liassic-Pleinsbachian,,,,
CASG,Fossil,66672,,,,England,,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Callovian,Callovian,,,,,,
CASG,Fossil,66673,,,,England,,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Oxfordian,Oxfordian,,,,,,
CASG,Fossil,66674,Paleo Research Lab,,,France,,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,Sinemurien,,,,
CASG,Fossil,66675,SW Muller,,,Germany,,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Callovian,Callovian,,Callovian,,,,
CASG,Fossil,66676,SW Muller,,North America,USA,Alaska,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66677,,,South America,Chile,Atacama,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66678,,,,Germany,Baden-Wurttemberg,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Liassic,Liassic,,,,,,
CASG,Fossil,66679,HA Ward,,,Germany,Baden-Wurttemberg,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,Oolite,,,,
CASG,Fossil,66680,Hunterian Museum,,,Scotland,,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,Liassic,,,,
CASG,Fossil,66681,WT Rothwell Jr et al,1962,North America,USA,Alaska,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Toarcian,Toarcian,,,,,,
CASG,Fossil,66684,,,North America,USA,Utah,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66685,,,North America,USA,Utah,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66687,Frank Marion Anderson,,North America,USA,California,Colusa,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66688,,,North America,USA,California,Tehama,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Tithonian,Tithonian,,,,,,
CASG,Fossil,66689,,,North America,USA,California,Tehama,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66690,,,North America,USA,California,Colusa,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66691,,,North America,USA,California,Napa,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66692,,,North America,USA,California,Tehama,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,66694,William Pitt,,North America,Panama,Colon,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Gatun,,,,
CASG,Fossil,66695,William Pitt,,North America,Panama,Colon,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Gatun,,,,
CASG,Fossil,66696,William Pitt,,North America,Panama,Colon,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Gatun,,,,
CASG,Fossil,66697,Frank Marion Anderson,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,,,,,
CASG,Fossil,66698,SW Muller,7/30/1927,North America,USA,Nevada,Mineral,SU Loc 714B,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,Sunrise,,,,
CASG,Fossil,66699,SW Muller,1934,North America,USA,Nevada,Nye,839,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,Sunrise,,,,
CASG,Fossil,66700,SW Muller | W Dickinson | L Vigrass,1956,North America,USA,Oregon,Grant,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,Graylock,,,,
CASG,Fossil,66701,RL Lupher,1937,North America,USA,Oregon,Grant,Lupher Loc 128,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Bajocian,Bajocian,,Snowshoe,,,,
CASG,Fossil,66702,RL Lupher,1931,North America,USA,Oregon,Grant,Lupher Loc 475,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Bajocian,Bajocian,,Snowshoe,,,,
CASG,Fossil,66703,RL Lupher,1934,North America,USA,Oregon,Grant,Lupher Loc 573,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Bajocian,Bajocian,,Snowshoe,,,,
CASG,Fossil,66704,Charles L Cecil,1972,North America,USA,Utah,San Juan,,,,,,,,,,,,,,,
CASG,Fossil,66705,,,North America,USA,Oregon,Jackson,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Cenomanian,Cenomanian,,,,,,
CASG,Fossil,66706,JP Smith,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,66707,,,North America,USA,Washington,San Juan,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Coniacian,Coniacian,,,,,,
CASG,Fossil,66708,JMKirby,,North America,USA,California,Colusa,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Senonian,Senonian,,,,,,
CASG,Fossil,66709,RA Diggles,1899,North America,USA,California,Siskiyou,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,Chico,,,,
CASG,Fossil,66710,SW Muller,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Horsetown,,,,
CASG,Fossil,66711,Frank Marion Anderson ,,North America,USA,California,Contra Costa ,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Cenomanian,Cenomanian,,,,,,
CASG,Fossil,66712,,,North America,USA,California,Alameda,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Campanian,Campanian,,,,,,
CASG,Fossil,66713,,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Cenomanian,Cenomanian,,,,,,
CASG,Fossil,66714,,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,66716,,,North America,USA,California,Napa,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Tithonian,Tithonian,,,,,,
CASG,Fossil,66717,JP Smith,1898,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,66718,,,,Morocco,,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,66719,,,,Morocco,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Barremian,Barremian,,,,,,
CASG,Fossil,66720,,,,Morocco,,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Bajocian,Bajocian,,,,,,
CASG,Fossil,66721,,,,Australia,New South Wales,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,66722,,,,France,,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Callovian,Callovian,,,,,,
CASG,Fossil,66723,,,,France,,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Oxfordian,Oxfordian,,,,,,
CASG,Fossil,66724,,,,France,,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,66725,,,,France,Gironde,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,66726,,,Europe,France,Charente,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Kimmeridgian,Kimmeridgian,,,,,,
CASG,Fossil,66727,Peter U Rodda,Apr 1993,,France,Alpes de Haute,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,,,,,
CASG,Fossil,66728,Peter U Rodda,Apr 1993,,France,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,,,,,
CASG,Fossil,66729,Peter U Rodda,Apr 1993,,France,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,,,,,
CASG,Fossil,66730,Peter U Rodda,Apr 1993,,France,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,,,,,
CASG,Fossil,66731,Peter U Rodda,Apr 1993,,France,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,,,,,
CASG,Fossil,66732,Frank Marion Anderson,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,,,,,
CASG,Fossil,66733,WR Dickinson | LW Vigrass,1957,North America,USA,Oregon,Grant,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Bajocian,Bajocian,,Snowshoe,,,,
CASG,Fossil,66734,WR Dickinson | SW Muller,1957,North America,USA,Oregon,Harney,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Bajocian,Bajocian,,Snowshoe,,,,
CASG,Fossil,66735,WR Dickinson | LW Vigrass,1957,North America,USA,Oregon,Harney,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Bajocian,Bajocian,,Snowshoe,,,,
CASG,Fossil,66736,,,North America,USA,Texas,,t1,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,Edwards Limestone,,,,
CASG,Fossil,66737,RH Palmer,,North America,Mexico,"Vera Cruz
",,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,,,,,
CASG,Fossil,66738,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Avenal,,,,
CASG,Fossil,66739,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,66740,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66741,Frank Marion Anderson,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,66742,,,North America,USA,California,Kings,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Temblor,,,,
CASG,Fossil,66743,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,66744,,,North America,USA,California,Kern,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Kern River,,,,
CASG,Fossil,66749,,,North America,USA,California,Kern,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Kern River,,,,
CASG,Fossil,66750,C St J Bremner,1929,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Temblor,,,,shale
CASG,Fossil,66751,C St J Bremner,1929,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Temblor,,,,conglomerate
CASG,Fossil,66752,C St J Bremner,1929,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Domengine,,,,
CASG,Fossil,66753,,,North America,USA,California,Kern,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Kern River,,,,
CASG,Fossil,66754,C St J Bremner,1929,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Martinez,,,,
CASG,Fossil,66755,C St J Bremner,1929,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Domengine,,,,
CASG,Fossil,66756,C St J Bremner,1929,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Domengine,,,,
CASG,Fossil,66757,C St J Bremner,1929,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Temblor,,,,shale
CASG,Fossil,66758,Frank Marion Anderson,,North America,USA,California,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,66759,Weaver | Palmer,,North America,USA,Washington,Lewis,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Cowlitz,,,,
CASG,Fossil,66760,Weaver | Palmer,,North America,USA,Washington,Lewis,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Cowlitz,,,,
CASG,Fossil,66761,,,North America,USA,Texas,Bell,[Loc. No.14-1],Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Walnut,,,,
CASG,Fossil,66762,,,,Ireland,,,,,,,,,,,,,,,,,
CASG,Fossil,66763,,,North America,USA,California,Shasta,UCR 687/4,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,,,,,
CASG,Fossil,66765,,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Paleogene,Paleogene,Paleocene,Paleocene,,,,Martinez,,,,
CASG,Fossil,66766,Anderson | Martin,,North America,USA,Oregon,Clatsop,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Astoria,,,,
CASG,Fossil,66767,Pat Embree,1993,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,66768,Michael A Murphy,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,66769,SW Muller | Reinhart,5/11&12/1935,North America,USA,California,Fresno,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Panoche,,,,
CASG,Fossil,66770,SW Muller | Reinhart,5/11&12/1935,North America,USA,California,Fresno,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Panoche,,,,
CASG,Fossil,66771,LW Funkhouser,"June 7, 1948",North America,USA,California,Alameda,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Del Valle,,,,
CASG,Fossil,66772,David Speyer | SW Muller,,North America,USA,California,San Joaquin,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,66773,B Natera,5/8/1954,North America,USA,California,Fresno,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Rugged Valley,,,,
CASG,Fossil,66775,,,North America,USA,California,Ventura ?,,,,,,,,,,,,,,,
CASG,Fossil,66776,Carson,1923,North America,USA,California,San Diego,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,66777,,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,Fernando,,,,
CASG,Fossil,66778,,,North America,USA,California,San Diego,,,,,,,,,,,,,,,
CASG,Fossil,66781,,,North America,USA,California,San Joaquin,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,66782,,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Paleogene,Neogene,Oligocene,Miocene,,,,Vaqueros,,,,
CASG,Fossil,66783,Frank Marion Anderson,,North America,USA,California,Santa Barbara,80,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Temblor,,,,
CASG,Fossil,66784,Sheller | McGovney,,North America,USA,California,Los Angeles,L-1135,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Llajas,,,,
CASG,Fossil,66785,Raj B Guruswami Naidu | R Borello,1994,North America,USA,California,Santa Cruz,RBGN 1978-10,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Margarita,,,,
CASG,Fossil,66786,Sheller | McGovney,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Llajas,,,,
CASG,Fossil,66787,Raj B Guruswami Naidu,,,,,,RBGN 1994-8,,,,,,,,,,,,,,
CASG,Fossil,66788,,,North America,USA,California,San Diego,,,,Quaternary,Quaternary,,,,,,,,,,
CASG,Fossil,66806,D Herm,,South America,Chile,Colchagua,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66807,Delos Arnold,,North America,USA,Alabama,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Jackson,,,,
CASG,Fossil,66809,Robert Anderson,1921,,Egypt,,,A-51,,,Tertiary,Tertiary,,,,,,,,,,
CASG,Fossil,66810,Robert Anderson,1921,,Egypt ,,,A-3,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,,,,,
CASG,Fossil,66811,Robert Anderson,1921,,Egypt,,,A-1,,,,,,,,,,,,,,
CASG,Fossil,66812,Robert Anderson,1921,,Egypt,,,,,,,,,,,,,,,,,
CASG,Fossil,66813,Robert Anderson,1921,,Egypt,,,A-48,,,,,,,,,,,,,,
CASG,Fossil,66814,Dr F Krantz,,,Egypt,,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66815,Robert Anderson,1921,,Egypt,,,A-42,,,Tertiary,Tertiary,,,,,,,,,,
CASG,Fossil,66816,Dr F Krantz,,,Italy,Sardinia,,[83],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,66817,Dr F Krantz,,,Italy,,,[28],Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Oligocene,,,,,,,,
CASG,Fossil,66818,Robert Anderson,March 1921,,Egypt,,,A-39,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,66819,,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,,,,,
CASG,Fossil,66836,Dr F Krantz,,,France,,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,66837,,,,France,,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Bartonian,,,,
CASG,Fossil,66838,,,,Japan,,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66839,Dr F Krantz,,,France,Ain,,[84],Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,66840,Deyrolle,,,France,Gironde,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,66842,Neville,,,France,Gironde,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,Rupelian,Rupelian,,,,,,
CASG,Fossil,66843,Dr F Krantz,,,France,Gironde,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,66844,Dr F Krantz,,,Italy,,,"137?, 139?, 142?, 130?",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,66845,Krantz,,,Argentina ,Chubut,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66846,N Kitamura/ Tohoku U,,,Japan,,,[No6],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Hiyoshi,,,,
CASG,Fossil,66847,Arnold | Anderson,8/4/1906,North America,USA,California,Santa Barbara,[Loc# 3],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66848,RE Collom,1917,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Santa Maria,,,,
CASG,Fossil,66849,,,North America,USA,California,Fresno ?,89,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66850,RN Ferguson,,North America,USA,California,Fresno,[No 6],Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Etchegoin,,,,
CASG,Fossil,66851,,,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Fernando,,,,
CASG,Fossil,66853,,,North America,USA,California,Santa Barbara ,[SM B],Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,Fernando,,,,
CASG,Fossil,66854,JP Smith,,North America,USA,California,San Diego,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66855,Owen T Marsh,4/13/1952,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66856,IW Moody,11 Jul 1923,North America,USA,California,Monterey,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66857,,,North America,USA,California,Santa Cruz,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Purisima,,,,
CASG,Fossil,66858,IW Moody,,North America,USA,California,Monterey,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Pancho Rico,,,,
CASG,Fossil,66859,RE Collom,1917,North America,USA,California,Santa Barbara,[B SM],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66860,,,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Purisima,,,,
CASG,Fossil,66861,Collom,,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Santa Maria,,,,
CASG,Fossil,66862,Arnold,8/4/1906?,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66863,,1906,North America,USA,California,Santa Barbara ,[Loc44E9],Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,Fernando,,,,
CASG,Fossil,66864,RE Collom,1917,North America,USA,California,Santa Barbara,[J SM],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Jacalitos,,,,
CASG,Fossil,66866,,1906,North America,USA,California,Santa Barbara,No T,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Fernando,,,,
CASG,Fossil,66867,RB Moran,,North America,USA,California,Santa Barbara,[B SM],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66868,Ben F Hake,,North America,USA,California,Santa Barbara,,,,,,,,,,,,,,,
CASG,Fossil,66870,,,North America,USA,California,Fresno,[No60],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,66871,,,North America,USA,California,Fresno,,,,,,,,,,,,,,,
CASG,Fossil,66872,,,North America,USA,California,Fresno,[No60 A],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66873,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66874,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66875,,,North America,USA,California,,No 10,,,,,,,,,,,,,,
CASG,Fossil,66876,Ben F Hake,1921,North America,Mexico,Baja California Sur,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Salada,,,,
CASG,Fossil,66877,L Gorrel,,North America,USA,California,San Benito,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene ,,,,Jacalitos,,,,
CASG,Fossil,66878,E Call Brown,,North America,Mexico,Baja California Norte,,LC 13,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,66880,SW Muller,,North America,USA,California,Kings,[No10],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66881,LD ONeal,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66882,RN Ferguson,,North America,USA,California,Fresno,[No 14],Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66883,,,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
CASG,Fossil,66884,Carson,1923,North America,USA,California,San Diego,,,,,,,,,,,,,,,
CASG,Fossil,66885,Delos Arnold,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,San Pedro,,,,
CASG,Fossil,66887,Ralph Arnold,1901,North America,USA,California,San Diego,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Etchegoin,,,,
